ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5140183,1,F,0,1,0,67500,State servant,Secondary / secondary special,Married,-15161,-7190,0,0,0,Core staff,2,42,19.5,Other
5115940,1,F,0,1,0,112500,Working,Secondary / secondary special,Married,-16022,-9052,0,0,0,Sales staff,2,44,25,Other
5100073,1,F,0,1,0,292500,Working,Secondary / secondary special,Single / not married,-19679,-2074,0,0,0,Cleaning staff,1,54,5.5,Other
5111111,1,M,1,1,0,157500,Working,Higher education,Married,-11091,-846,0,0,0,Accountants,2,30,2.5,Other
5115935,1,F,0,1,0,180000,Working,Higher education,Civil marriage,-9481,-651,0,1,0,Managers,2,26,2,House / apartment
5143175,1,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Single / not married,-17473,-2631,0,0,0,Managers,1,48,7,House / apartment
5045854,1,F,1,1,2,315000,Commercial associate,Higher education,Married,-12621,-1327,0,0,0,Managers,4,35,3.5,Other
5022324,1,M,1,1,0,256500,Commercial associate,Higher education,Married,-21503,-1674,0,0,1,Core staff,2,59,4.5,House / apartment
5067079,1,F,0,0,1,225000,State servant,Secondary / secondary special,Civil marriage,-17616,-7189,1,1,0,Managers,3,48,19.5,House / apartment
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5010228,1,M,1,1,0,315000,Commercial associate,Incomplete higher,Married,-21572,-2170,0,0,0,Secretaries,2,59,6,House / apartment
5067192,0,M,1,1,0,180000,Working,Lower secondary,Single / not married,-11988,-2495,0,0,0,Laborers,1,33,7,House / apartment
5051192,1,M,0,0,0,270000,Working,Incomplete higher,Separated,-17938,-531,1,0,0,Managers,1,49,1.5,Other
5137390,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5061694,1,M,0,1,0,157500,Commercial associate,Incomplete higher,Separated,-13463,-1993,0,0,0,Security staff,1,37,5.5,House / apartment
5088986,1,F,0,0,2,171000,Working,Secondary / secondary special,Married,-14622,-1160,1,1,0,Core staff,4,40,3,House / apartment
5009242,1,F,0,0,0,74250,Working,Higher education,Separated,-19082,-5243,0,1,0,Core staff,1,52,14.5,Other
5053082,1,F,0,0,0,175500,Working,Secondary / secondary special,Single / not married,-18643,-658,0,0,0,High skill tech staff,1,51,2,House / apartment
5091591,1,F,0,1,0,225000,Commercial associate,Incomplete higher,Married,-10159,-1204,0,0,0,Accountants,2,28,3.5,Other
5105310,1,F,1,1,0,225000,State servant,Higher education,Married,-16643,-180,0,0,0,Medicine staff,2,46,0.5,House / apartment
5051075,1,F,0,0,0,270000,Commercial associate,Secondary / secondary special,Separated,-16999,-1140,1,1,0,Sales staff,1,47,3,Other
5091840,1,M,1,0,1,202500,Working,Secondary / secondary special,Married,-11942,-3638,0,1,0,Sales staff,3,33,10,Other
5010365,1,F,1,1,1,157500,Working,Higher education,Separated,-9800,-2109,0,0,1,Medicine staff,2,27,6,House / apartment
5053734,1,F,0,1,0,103500,State servant,Secondary / secondary special,Widow,-17873,-8460,0,1,0,Core staff,1,49,23,House / apartment
5091015,1,F,0,1,1,112500,Working,Secondary / secondary special,Married,-14284,-4267,0,0,0,Cooking staff,3,39,11.5,House / apartment
5068748,1,F,0,0,0,157500,Working,Higher education,Civil marriage,-13231,-201,0,0,0,Accountants,2,36,0.5,Other
5105365,1,M,0,1,0,157500,Commercial associate,Secondary / secondary special,Married,-19127,-1061,1,1,0,Core staff,2,52,3,House / apartment
5053709,1,M,0,1,1,135000,Working,Secondary / secondary special,Separated,-16728,-880,0,0,0,Laborers,2,46,2.5,House / apartment
5137312,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5069126,1,F,1,1,1,247500,Commercial associate,Secondary / secondary special,Separated,-13466,-1328,0,0,0,Accountants,2,37,3.5,House / apartment
5028615,1,M,1,1,0,225000,Commercial associate,Higher education,Single / not married,-10681,-2152,0,1,0,Sales staff,1,29,6,Other
5029028,0,F,0,1,0,90000,Working,Lower secondary,Single / not married,-12026,-4770,0,0,0,Cleaning staff,2,33,13,Other
5038688,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5125237,1,F,0,1,2,157500,Commercial associate,Higher education,Married,-13766,-73,0,0,0,High skill tech staff,4,38,0,House / apartment
5136941,1,F,0,0,1,202500,State servant,Secondary / secondary special,Married,-12910,-1661,1,0,0,High skill tech staff,3,35,4.5,House / apartment
5068295,1,M,1,1,0,292500,Working,Secondary / secondary special,Married,-15351,-566,0,0,0,Drivers,2,42,1.5,House / apartment
5118230,1,M,1,0,0,166500,Commercial associate,Higher education,Married,-19695,-339,1,0,0,Laborers,2,54,1,House / apartment
5026740,1,M,1,1,0,216000,Commercial associate,Higher education,Married,-19147,-1868,0,1,0,Laborers,2,52,5,House / apartment
5024098,1,F,1,0,0,126000,State servant,Incomplete higher,Single / not married,-11978,-5206,1,0,0,Core staff,1,33,14.5,House / apartment
5062614,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Separated,-10725,-2802,0,0,0,Private service staff,2,29,7.5,House / apartment
5041750,1,F,0,1,0,270000,Commercial associate,Secondary / secondary special,Single / not married,-19984,-3868,0,1,0,Core staff,1,55,10.5,House / apartment
5088179,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5090089,1,F,0,1,1,134995.5,Working,Secondary / secondary special,Civil marriage,-12813,-1897,1,0,0,Laborers,3,35,5,House / apartment
5114319,1,F,0,0,0,216000,State servant,Higher education,Widow,-18408,-4242,0,1,0,Core staff,1,50,11.5,House / apartment
5066907,1,F,0,1,1,180000,Commercial associate,Higher education,Civil marriage,-11471,-1010,0,0,1,HR staff,3,31,3,Other
5038689,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5116285,1,F,0,0,0,112500,Commercial associate,Lower secondary,Married,-19020,-231,0,0,0,Sales staff,2,52,0.5,Other
5137397,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5088273,1,F,0,0,0,67500,Working,Secondary / secondary special,Married,-20075,-7013,1,1,0,Sales staff,2,55,19,House / apartment
5091310,1,F,0,1,1,270000,Working,Secondary / secondary special,Civil marriage,-11186,-1753,0,0,0,Sales staff,3,31,5,Other
5143505,1,F,0,1,1,121500,Working,Higher education,Married,-11981,-2965,1,0,0,Accountants,3,33,8,House / apartment
5038689,1,F,1,0,0,240750,State servant,Secondary / secondary special,Civil marriage,-17693,-7778,0,0,0,Laborers,2,48,21.5,Other
5042078,1,F,1,0,0,315000,Commercial associate,Higher education,Married,-19495,-1678,0,1,0,Accountants,2,53,4.5,House / apartment
5137312,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5091067,1,F,0,0,0,135000,Working,Secondary / secondary special,Separated,-16775,-3383,0,0,0,Private service staff,1,46,9.5,House / apartment
5061648,1,M,0,1,1,157500,State servant,Incomplete higher,Married,-8948,-1751,0,0,0,Core staff,3,25,5,House / apartment
5114441,1,F,1,1,1,121500,Working,Secondary / secondary special,Married,-15999,-3269,1,0,0,Sales staff,3,44,9,House / apartment
5148862,1,M,1,1,2,90000,Commercial associate,Secondary / secondary special,Married,-16536,-655,0,0,0,Drivers,4,45,2,House / apartment
5143016,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,-14542,-3179,0,0,0,Laborers,2,40,8.5,Other
5008936,1,F,0,1,0,297000,Commercial associate,Secondary / secondary special,Single / not married,-15519,-3234,0,0,0,Laborers,1,43,9,Other
5085765,1,M,1,1,1,405000,State servant,Higher education,Married,-11532,-4917,0,0,0,Managers,3,32,13.5,House / apartment
5010460,1,F,0,1,0,171000,Student,Higher education,Married,-18756,-3904,0,0,1,Core staff,2,51,10.5,House / apartment
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment
5105460,1,M,0,0,1,202500,State servant,Incomplete higher,Married,-12096,-575,0,0,0,Drivers,3,33,1.5,Other
5118415,1,F,0,0,2,225000,State servant,Secondary / secondary special,Married,-12079,-1984,0,0,0,Core staff,4,33,5.5,House / apartment
5126837,1,F,0,1,0,157500,Working,Secondary / secondary special,Married,-19718,-1292,0,0,0,Cooking staff,2,54,3.5,House / apartment
5048025,1,M,1,1,2,180000,Working,Secondary / secondary special,Civil marriage,-13059,-4813,0,0,0,Laborers,4,36,13,House / apartment
5146313,1,F,0,0,0,180000,Working,Higher education,Civil marriage,-10000,-1071,1,0,0,Sales staff,2,27,3,Other
5114098,1,M,1,0,0,135000,Working,Lower secondary,Married,-13241,-436,1,1,0,Laborers,2,36,1,Other
5145844,0,F,0,1,1,256500,State servant,Higher education,Married,-17594,-1315,0,1,0,Managers,3,48,3.5,House / apartment
5048532,0,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5115735,1,F,0,1,0,90000,Working,Secondary / secondary special,Separated,-19973,-12917,0,0,0,Accountants,1,55,35.5,House / apartment
5149618,1,M,0,0,0,112500,Working,Incomplete higher,Civil marriage,-8547,-990,1,0,0,Laborers,2,23,2.5,Other
5010012,1,F,0,1,1,112500,State servant,Incomplete higher,Civil marriage,-10926,-3570,0,1,0,Secretaries,3,30,10,House / apartment
5035739,1,F,1,1,0,103500,State servant,Higher education,Separated,-17138,-8072,1,1,0,Core staff,1,47,22,House / apartment
5033415,1,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Widow,-14167,-1815,1,0,0,Laborers,1,39,5,House / apartment
5145978,1,F,1,0,0,112500,State servant,Secondary / secondary special,Widow,-19538,-5880,0,0,0,Secretaries,1,54,16,House / apartment
5113499,1,M,1,1,0,225000,Commercial associate,Incomplete higher,Single / not married,-10033,-223,0,0,1,Managers,1,27,0.5,Other
5093283,0,M,1,0,0,225000,Commercial associate,Secondary / secondary special,Separated,-15441,-1976,0,0,0,Drivers,1,42,5.5,House / apartment
5068252,1,F,0,1,0,225000,Working,Secondary / secondary special,Separated,-13445,-2728,0,1,0,Laborers,1,37,7.5,House / apartment
5142591,1,F,0,1,0,180000,State servant,Higher education,Single / not married,-12410,-3270,0,0,0,Core staff,1,34,9,House / apartment
5079144,1,F,0,1,2,67500,Working,Secondary / secondary special,Separated,-13868,-3008,1,0,0,Sales staff,3,38,8,House / apartment
5118392,1,M,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,-11440,-4663,0,0,0,High skill tech staff,2,31,13,House / apartment
5113542,1,F,0,0,2,193500,Commercial associate,Lower secondary,Civil marriage,-9596,-2445,0,0,1,Accountants,4,26,6.5,House / apartment
5009431,1,M,1,0,0,360000,State servant,Higher education,Married,-14835,-1195,1,1,0,Drivers,2,41,3.5,Other
5105965,1,F,1,0,1,225000,Commercial associate,Higher education,Civil marriage,-9932,-668,0,1,1,Accountants,3,27,2,Other
5067203,0,M,0,0,1,405000,Working,Secondary / secondary special,Married,-12675,-1328,0,0,0,Drivers,3,35,3.5,Other
5115460,1,M,0,0,0,157500,Commercial associate,Higher education,Civil marriage,-9361,-164,1,0,0,Waiters/barmen staff,2,26,0.5,House / apartment
5022596,1,F,0,1,1,144000,Working,Higher education,Civil marriage,-13435,-122,1,1,1,Secretaries,3,37,0.5,House / apartment
5135468,1,F,0,1,0,180000,Working,Secondary / secondary special,Married,-19881,-7718,0,0,0,Secretaries,2,54,21,House / apartment
5036631,1,F,0,1,1,121500,State servant,Higher education,Separated,-13877,-968,0,0,0,Medicine staff,2,38,2.5,House / apartment
5061648,1,M,0,1,1,157500,State servant,Incomplete higher,Married,-8948,-1751,0,0,0,Core staff,3,25,5,House / apartment
5113500,0,M,1,1,0,225000,Commercial associate,Incomplete higher,Single / not married,-10033,-223,0,0,1,Managers,1,27,0.5,Other
5114523,1,F,1,1,0,157500,Working,Higher education,Married,-22185,-347,1,0,0,Accountants,2,61,1,Other
5092249,1,F,0,1,0,90000,Working,Secondary / secondary special,Married,-20009,-5099,1,1,0,Laborers,2,55,14,House / apartment
5022451,1,F,0,0,0,315000,Working,Secondary / secondary special,Separated,-17570,-1978,0,0,1,Core staff,1,48,5.5,House / apartment
5091917,1,F,0,0,3,103500,Working,Secondary / secondary special,Married,-13674,-4491,0,0,0,Laborers,5,37,12.5,Other
5045054,1,M,0,1,2,675000,State servant,Secondary / secondary special,Married,-14163,-6886,0,1,0,Drivers,4,39,19,House / apartment
5046505,1,F,0,1,0,256500,Commercial associate,Higher education,Separated,-19604,-970,0,0,0,Managers,1,54,2.5,House / apartment
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5142547,0,F,1,1,0,157500,Commercial associate,Higher education,Single / not married,-15849,-1138,0,0,0,Private service staff,1,43,3,House / apartment
5048151,1,M,1,1,0,135000,Commercial associate,Secondary / secondary special,Married,-18103,-3840,0,0,0,Laborers,2,50,10.5,House / apartment
5009623,1,M,1,0,0,135000,Working,Secondary / secondary special,Married,-19056,-99,1,0,0,Drivers,2,52,0.5,House / apartment
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment
5137312,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5046080,1,F,1,1,2,112500,State servant,Lower secondary,Married,-14234,-5710,1,0,0,Medicine staff,4,39,15.5,House / apartment
5116705,1,F,0,1,1,157500,Working,Lower secondary,Widow,-13361,-3258,0,0,0,Cooking staff,2,37,9,House / apartment
5091919,1,F,0,0,3,103500,Working,Secondary / secondary special,Married,-13674,-4491,0,0,0,Laborers,5,37,12.5,Other
5149192,0,M,1,0,1,450000,Working,Higher education,Married,-9847,-502,0,1,1,Core staff,3,27,1.5,House / apartment
5113426,1,F,0,0,0,270000,Working,Secondary / secondary special,Widow,-18659,-407,0,0,0,Cooking staff,1,51,1,House / apartment
5117960,1,F,1,0,0,135000,Working,Incomplete higher,Civil marriage,-10068,-219,1,0,0,Sales staff,2,28,0.5,House / apartment
5066840,1,M,1,1,1,112500,Working,Secondary / secondary special,Married,-16150,-1618,0,0,1,Drivers,3,44,4.5,House / apartment
5118648,0,F,0,1,2,270000,Pensioner,Higher education,Single / not married,-10425,-2745,0,0,0,Core staff,3,29,7.5,House / apartment
5041364,1,F,0,0,0,315000,Commercial associate,Higher education,Civil marriage,-14679,-1282,0,0,0,Managers,2,40,3.5,Other
5021733,1,F,0,1,0,135000,Commercial associate,Higher education,Widow,-13471,-1797,0,0,0,Sales staff,1,37,5,House / apartment
5046080,1,F,1,1,2,112500,State servant,Lower secondary,Married,-14234,-5710,1,0,0,Medicine staff,4,39,15.5,House / apartment
5105755,1,M,1,0,0,634500,Working,Higher education,Married,-17502,-2888,1,1,0,Managers,2,48,8,House / apartment
5091234,1,M,1,0,3,112500,Working,Higher education,Married,-10890,-1934,0,0,0,Drivers,5,30,5.5,House / apartment
5125679,1,F,0,0,0,337500,Commercial associate,Secondary / secondary special,Married,-18080,-1718,1,0,0,Managers,2,50,4.5,Other
5024498,1,M,0,1,1,135000,Working,Secondary / secondary special,Married,-10414,-2742,1,1,0,Laborers,3,29,7.5,Other
5053490,1,F,1,0,1,112500,Commercial associate,Secondary / secondary special,Married,-14499,-2860,0,0,0,Accountants,3,40,8,Other
5149249,1,F,0,1,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,-12183,-655,1,0,0,Cooking staff,2,33,2,House / apartment
5009055,1,F,0,1,2,202500,Working,Higher education,Married,-10997,-2289,0,0,1,Core staff,4,30,6.5,House / apartment
5067193,0,M,1,1,0,180000,Working,Lower secondary,Single / not married,-11988,-2495,0,0,0,Laborers,1,33,7,House / apartment
5105790,1,M,0,0,0,121500,State servant,Incomplete higher,Single / not married,-8947,-1611,1,0,0,Laborers,1,25,4.5,House / apartment
5058360,1,M,1,0,0,540000,Commercial associate,Secondary / secondary special,Single / not married,-10499,-1727,0,0,0,Sales staff,1,29,4.5,Other
5021227,1,M,1,0,0,310500,Working,Higher education,Single / not married,-9930,-674,0,0,0,Laborers,1,27,2,House / apartment
5088177,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5062419,1,F,1,1,1,180000,Working,Higher education,Single / not married,-14226,-3059,0,0,0,Sales staff,2,39,8.5,House / apartment
5132948,1,F,0,1,1,157500,State servant,Secondary / secondary special,Single / not married,-12676,-1350,0,0,0,Waiters/barmen staff,2,35,3.5,House / apartment
5094972,1,M,1,1,0,225000,Commercial associate,Higher education,Married,-13453,-4081,0,0,0,Laborers,2,37,11,House / apartment
5117400,1,M,0,0,0,180000,Commercial associate,Secondary / secondary special,Single / not married,-9579,-1953,0,0,0,Laborers,1,26,5.5,House / apartment
5045949,1,F,1,0,1,387000,Working,Higher education,Married,-13168,-2574,0,0,0,Managers,3,36,7,House / apartment
5089177,1,F,1,0,1,184500,Working,Higher education,Separated,-13438,-4447,1,0,0,Core staff,2,37,12,Other
5089801,0,F,0,1,0,126000,Working,Secondary / secondary special,Separated,-21646,-1283,1,1,0,Cleaning staff,1,59,3.5,House / apartment
5068644,1,F,0,1,0,337500,Working,Higher education,Widow,-22613,-2970,0,1,0,Accountants,1,62,8,House / apartment
5048540,1,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5143246,1,F,0,0,0,135000,State servant,Higher education,Separated,-19514,-1991,1,0,0,IT staff,1,53,5.5,Other
5009866,1,M,1,0,0,225000,Working,Higher education,Civil marriage,-14555,-1226,1,0,0,Managers,2,40,3.5,Other
5067356,1,F,0,1,0,99000,State servant,Higher education,Married,-23395,-151,0,1,0,Core staff,2,64,0.5,Other
5028900,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5046316,1,M,1,1,0,315000,Commercial associate,Secondary / secondary special,Married,-21601,-1600,0,1,0,Managers,2,59,4.5,House / apartment
5010012,1,F,0,1,1,112500,State servant,Incomplete higher,Civil marriage,-10926,-3570,0,1,0,Secretaries,3,30,10,House / apartment
5146535,1,F,1,0,1,67500,State servant,Secondary / secondary special,Married,-15151,-1162,0,0,0,Core staff,3,42,3,House / apartment
5051228,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Civil marriage,-12873,-197,0,0,0,Sales staff,3,35,0.5,House / apartment
5118365,1,F,0,0,0,180000,Working,Secondary / secondary special,Civil marriage,-10456,-1953,1,0,0,Medicine staff,2,29,5.5,House / apartment
5035920,1,F,1,1,1,180000,Commercial associate,Incomplete higher,Civil marriage,-15445,-706,0,0,0,Laborers,3,42,2,House / apartment
5022932,1,M,1,1,2,315000,Working,Higher education,Married,-12615,-1156,0,0,0,Laborers,4,35,3,House / apartment
5126153,1,F,0,0,0,135000,Working,Secondary / secondary special,Widow,-15888,-500,1,1,0,Laborers,1,44,1.5,House / apartment
5041203,1,F,0,1,0,180000,Working,Higher education,Widow,-23035,-2134,0,0,0,Secretaries,1,63,6,House / apartment
5074673,1,M,0,1,0,247500,State servant,Secondary / secondary special,Married,-13570,-5364,0,0,0,Medicine staff,2,37,14.5,House / apartment
5113080,1,M,1,1,1,360000,Working,Secondary / secondary special,Single / not married,-14949,-7522,1,1,0,Drivers,2,41,20.5,House / apartment
5090121,1,F,0,1,2,315000,State servant,Secondary / secondary special,Separated,-12134,-192,0,0,1,Laborers,3,33,0.5,Other
5149838,0,F,0,1,0,157500,Pensioner,Higher education,Married,-12387,-1325,0,1,1,Medicine staff,2,34,3.5,House / apartment
5092070,1,F,0,0,1,112500,Commercial associate,Secondary / secondary special,Single / not married,-13436,-2452,0,0,0,High skill tech staff,2,37,6.5,House / apartment
5113819,1,F,1,0,0,252000,Commercial associate,Higher education,Single / not married,-9097,-132,0,0,0,Managers,1,25,0.5,House / apartment
5114327,1,F,0,0,0,135000,Working,Secondary / secondary special,Married,-13967,-4850,1,1,0,High skill tech staff,2,38,13.5,House / apartment
5105920,1,M,0,0,2,112500,Working,Secondary / secondary special,Married,-14378,-1215,1,0,0,Laborers,4,39,3.5,Other
5125934,0,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5046145,1,M,1,0,0,180000,Working,Higher education,Married,-11043,-2087,0,0,0,Drivers,2,30,5.5,Other
5029028,0,F,0,1,0,90000,Working,Lower secondary,Single / not married,-12026,-4770,0,0,0,Cleaning staff,2,33,13,Other
5105533,1,F,0,1,0,117000,State servant,Secondary / secondary special,Married,-17386,-9311,0,1,0,Medicine staff,2,48,25.5,House / apartment
5045676,1,F,0,1,1,270000,State servant,Secondary / secondary special,Civil marriage,-12721,-5252,0,0,0,Medicine staff,3,35,14.5,House / apartment
5125976,0,M,0,1,0,247500,Commercial associate,Higher education,Widow,-15470,-2233,0,1,0,Laborers,1,42,6,House / apartment
5105997,1,F,1,0,0,157500,Working,Incomplete higher,Married,-9116,-696,1,1,0,Drivers,2,25,2,Other
5148886,1,F,0,1,0,108000,Working,Secondary / secondary special,Separated,-16416,-1782,0,0,0,Laborers,1,45,5,House / apartment
5026148,1,F,0,1,1,202500,Commercial associate,Incomplete higher,Civil marriage,-13539,-1653,1,1,0,Core staff,3,37,4.5,House / apartment
5061819,0,F,0,1,0,112500,Working,Incomplete higher,Single / not married,-8347,-1598,0,0,0,Laborers,1,23,4.5,Other
5041327,0,F,0,1,0,202500,Commercial associate,Secondary / secondary special,Widow,-23253,-6607,0,1,0,Cleaning staff,1,64,18,Other
5051192,1,M,0,0,0,270000,Working,Incomplete higher,Separated,-17938,-531,1,0,0,Managers,1,49,1.5,Other
5028820,1,F,0,1,0,450000,Working,Higher education,Civil marriage,-17526,-3337,0,0,0,High skill tech staff,2,48,9,House / apartment
5053963,1,F,0,0,0,270000,State servant,Higher education,Married,-13266,-2341,1,1,0,Core staff,2,36,6.5,House / apartment
5062185,1,F,1,1,2,144000,Working,Higher education,Married,-14291,-532,0,0,1,Accountants,4,39,1.5,House / apartment
5009242,1,F,0,0,0,74250,Working,Higher education,Separated,-19082,-5243,0,1,0,Core staff,1,52,14.5,Other
5026711,1,M,1,0,2,247500,Working,Secondary / secondary special,Married,-12149,-195,0,0,0,Drivers,4,33,0.5,Other
5009857,1,M,1,0,0,360000,Commercial associate,Secondary / secondary special,Separated,-10276,-556,1,1,0,Drivers,1,28,1.5,Other
5028991,1,F,0,0,2,81000,Working,Lower secondary,Single / not married,-15373,-2333,0,0,0,Sales staff,3,42,6.5,House / apartment
5142591,1,F,0,1,0,180000,State servant,Higher education,Single / not married,-12410,-3270,0,0,0,Core staff,1,34,9,House / apartment
5126205,1,F,0,0,0,270000,State servant,Higher education,Married,-11451,-2206,0,1,0,Accountants,2,31,6,House / apartment
5035702,1,F,0,1,0,112500,State servant,Lower secondary,Married,-19814,-2656,0,0,0,Laborers,2,54,7.5,House / apartment
5053495,1,F,1,0,1,112500,Commercial associate,Secondary / secondary special,Married,-14499,-2860,0,0,0,Accountants,3,40,8,Other
5033926,1,M,1,1,1,144000,State servant,Secondary / secondary special,Married,-10659,-3131,1,1,0,Managers,3,29,8.5,Other
5061418,1,F,0,1,0,270000,Commercial associate,Lower secondary,Civil marriage,-14609,-1842,1,1,0,Sales staff,2,40,5,House / apartment
5045911,1,M,1,1,0,315000,Commercial associate,Secondary / secondary special,Married,-16990,-2026,0,0,0,Drivers,2,47,5.5,Other
5089606,1,F,0,0,0,112500,Commercial associate,Secondary / secondary special,Married,-15002,-1466,1,1,0,Laborers,2,41,4,House / apartment
5024979,1,M,0,0,0,135000,Working,Incomplete higher,Single / not married,-9851,-793,0,0,0,Laborers,1,27,2,House / apartment
5028991,1,F,0,0,2,81000,Working,Lower secondary,Single / not married,-15373,-2333,0,0,0,Sales staff,3,42,6.5,House / apartment
5116673,1,F,0,1,2,76500,Commercial associate,Secondary / secondary special,Married,-14375,-1281,0,0,0,Sales staff,4,39,3.5,Other
5148464,1,F,0,0,0,135000,Working,Secondary / secondary special,Civil marriage,-18984,-10821,0,0,0,Laborers,2,52,29.5,House / apartment
5036956,1,F,0,1,1,202500,Working,Secondary / secondary special,Married,-16103,-3565,0,1,0,Core staff,3,44,10,House / apartment
5026419,1,F,1,1,0,108000,Working,Secondary / secondary special,Married,-19316,-6039,0,0,0,Core staff,2,53,16.5,Other
5058426,1,F,0,1,1,108000,State servant,Secondary / secondary special,Married,-14028,-3277,0,0,0,Core staff,3,38,9,House / apartment
5142117,1,M,0,0,1,225000,Working,Higher education,Married,-18093,-2493,0,0,0,Managers,3,50,7,House / apartment
5118420,0,M,1,0,0,90000,Commercial associate,Secondary / secondary special,Single / not married,-10853,-249,0,1,0,Laborers,1,30,0.5,House / apartment
5142592,1,F,0,1,0,180000,State servant,Higher education,Single / not married,-12410,-3270,0,0,0,Core staff,1,34,9,House / apartment
5046110,1,M,0,0,0,126000,Working,Higher education,Single / not married,-12616,-1904,1,1,0,Core staff,1,35,5,House / apartment
5146425,1,M,1,0,0,261000,Commercial associate,Incomplete higher,Civil marriage,-8897,-674,0,0,0,Sales staff,2,24,2,Other
5066908,1,F,0,1,1,180000,Commercial associate,Higher education,Civil marriage,-11471,-1010,0,0,1,HR staff,3,31,3,Other
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5145847,1,F,0,1,1,256500,State servant,Higher education,Married,-17594,-1315,0,1,0,Managers,3,48,3.5,House / apartment
5062504,1,M,1,1,0,270000,Working,Secondary / secondary special,Single / not married,-9122,-1751,0,0,0,Sales staff,1,25,5,House / apartment
5149920,1,F,0,1,1,252000,State servant,Higher education,Single / not married,-15978,-2389,0,0,1,Core staff,2,44,6.5,House / apartment
5091846,1,M,1,0,1,202500,Working,Secondary / secondary special,Married,-11942,-3638,0,1,0,Sales staff,3,33,10,Other
5061803,1,F,0,1,0,225000,Commercial associate,Secondary / secondary special,Widow,-20924,-1050,0,0,0,Cleaning staff,1,57,3,House / apartment
5117669,1,F,0,1,0,112500,Working,Secondary / secondary special,Separated,-11543,-979,0,0,0,Sales staff,1,32,2.5,House / apartment
5029028,0,F,0,1,0,90000,Working,Lower secondary,Single / not married,-12026,-4770,0,0,0,Cleaning staff,2,33,13,Other
5053041,1,F,0,1,0,148500,Working,Secondary / secondary special,Married,-12279,-1844,1,0,0,Laborers,2,34,5,House / apartment
5052919,1,M,0,0,0,270000,Commercial associate,Secondary / secondary special,Married,-13650,-3945,0,0,0,Laborers,2,37,11,House / apartment
5126811,1,M,0,1,1,157500,Commercial associate,Secondary / secondary special,Married,-10676,-2326,0,1,1,Laborers,3,29,6.5,House / apartment
5143156,1,F,1,0,0,652500,Working,Higher education,Single / not married,-19137,-349,1,1,1,Managers,1,52,1,House / apartment
5021590,1,F,1,1,0,247500,Working,Incomplete higher,Separated,-19672,-1375,1,0,0,Accountants,1,54,4,House / apartment
