ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN
5125165,0,M,0,1,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,33,5.0
5125166,0,M,0,1,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-11970,-1748,1,0,0,0,Laborers,3.0,33,5.0
5125170,0,M,1,1,2,135000.0,Working,Higher education,Married,House / apartment,-13495,-2174,1,1,1,0,Drivers,4.0,37,6.0
5125172,0,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023,-438,1,0,0,0,Laborers,2.0,41,1.0
5125173,0,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023,-438,1,0,0,0,Laborers,2.0,41,1.0
5125174,0,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15023,-438,1,0,0,0,Laborers,2.0,41,1.0
5125175,0,F,0,1,2,157500.0,State servant,Higher education,Married,House / apartment,-9958,-987,1,1,1,0,Core staff,4.0,27,2.5
5125176,0,F,0,1,2,157500.0,State servant,Higher education,Married,House / apartment,-9958,-987,1,1,1,0,Core staff,4.0,27,2.5
5125177,0,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17384,-1138,1,0,0,0,Cooking staff,4.0,48,3.0
5125178,0,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17384,-1138,1,0,0,0,Cooking staff,4.0,48,3.0
5125179,0,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17384,-1138,1,0,0,0,Cooking staff,4.0,48,3.0
5125180,0,F,0,1,2,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17384,-1138,1,0,0,0,Cooking staff,4.0,48,3.0
5125181,0,F,1,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-11589,-73,1,0,1,1,Core staff,2.0,32,0.0
5125182,0,F,1,1,0,112500.0,Commercial associate,Higher education,Married,House / apartment,-11589,-73,1,0,1,1,Core staff,2.0,32,0.0
5125184,0,M,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15401,-3878,1,0,1,0,Laborers,2.0,42,10.5
5125185,0,M,0,1,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15401,-3878,1,0,1,0,Laborers,2.0,42,10.5
5125196,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125197,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125198,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125200,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125202,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125203,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125205,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125206,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125207,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125208,0,F,0,1,0,202500.0,Working,Incomplete higher,Single / not married,House / apartment,-18596,-7288,1,0,0,0,Core staff,1.0,51,20.0
5125214,0,M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,49,3.0
5125215,0,M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,49,3.0
5125216,0,M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,49,3.0
5125217,0,M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,49,3.0
5125218,0,M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,49,3.0
5125219,0,M,0,1,0,675000.0,Commercial associate,Higher education,Married,House / apartment,-17754,-1109,1,1,1,1,Managers,2.0,49,3.0
5125220,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,50,16.5
5125221,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,50,16.5
5125222,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,50,16.5
5125223,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,50,16.5
5125224,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18246,-6070,1,1,1,0,Managers,2.0,50,16.5
5125225,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125226,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125227,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125229,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125230,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125231,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125232,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125233,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125234,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125235,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125236,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125237,0,F,0,1,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-13766,-73,1,0,0,0,High skill tech staff,4.0,38,0.0
5125238,0,F,1,1,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-15948,-987,1,0,0,0,Laborers,2.0,44,2.5
5125239,0,F,0,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15377,-3544,1,1,1,0,Cleaning staff,3.0,42,9.5
5125240,0,F,0,1,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15377,-3544,1,1,1,0,Cleaning staff,3.0,42,9.5
5125242,0,F,0,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-23556,-165,1,0,0,0,Private service staff,2.0,65,0.5
5125243,0,F,0,1,0,180000.0,Commercial associate,Higher education,Married,House / apartment,-23556,-165,1,0,0,0,Private service staff,2.0,65,0.5
5125244,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125245,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125246,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125247,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125248,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125249,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125250,0,M,0,1,1,225000.0,Working,Higher education,Single / not married,With parents,-12958,-1475,1,1,0,1,Laborers,2.0,36,4.0
5125257,1,M,1,1,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,42,4.5
5125258,0,M,1,1,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,42,4.5
5125259,1,M,1,1,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,42,4.5
5125260,0,M,1,1,0,225000.0,Working,Higher education,Married,Rented apartment,-15317,-1656,1,0,0,0,High skill tech staff,2.0,42,4.5
5125270,0,M,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,35,3.0
5125271,0,M,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,35,3.0
5125272,0,M,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,35,3.0
5125273,0,M,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,35,3.0
5125274,0,M,0,0,1,360000.0,Working,Lower secondary,Married,House / apartment,-12615,-1048,1,0,0,1,Laborers,3.0,35,3.0
5125275,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125276,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125277,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125280,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125281,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125282,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125283,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125284,0,F,0,1,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,45,10.0
5125286,0,F,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,38,0.5
5125288,0,F,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,38,0.5
5125289,1,F,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,38,0.5
5125290,0,F,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,38,0.5
5125291,0,F,0,0,1,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-13939,-134,1,0,0,0,Laborers,2.0,38,0.5
5125293,0,F,1,0,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,46,4.5
5125294,0,F,1,0,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,46,4.5
5125295,0,F,1,0,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,46,4.5
5125296,1,F,1,0,0,126000.0,Working,Secondary / secondary special,Separated,House / apartment,-16872,-1656,1,0,0,0,Core staff,1.0,46,4.5
5125306,0,M,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10037,-1078,1,0,0,0,Managers,1.0,27,3.0
5125307,0,M,0,1,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-10037,-1078,1,0,0,0,Managers,1.0,27,3.0
5125308,0,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125309,0,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125310,1,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125311,1,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125312,0,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125313,1,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125314,0,M,0,1,3,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14035,-2875,1,0,0,0,Laborers,5.0,38,8.0
5125326,0,F,1,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10018,-379,1,0,1,0,Sales staff,2.0,27,1.0
5125327,1,F,1,0,0,135000.0,Working,Secondary / secondary special,Civil marriage,With parents,-10018,-379,1,0,1,0,Sales staff,2.0,27,1.0
5125328,0,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125330,0,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125331,1,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125332,0,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125333,1,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125334,0,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125335,1,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125336,0,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125337,0,M,1,1,2,337500.0,State servant,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,4.0,36,11.0
5125338,0,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17291,-5278,1,0,0,0,Managers,2.0,47,14.5
5125339,1,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17291,-5278,1,0,0,0,Managers,2.0,47,14.5
5125340,1,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17291,-5278,1,0,0,0,Managers,2.0,47,14.5
5125341,1,F,1,1,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17291,-5278,1,0,0,0,Managers,2.0,47,14.5
5125348,0,F,0,1,0,157500.0,Working,Incomplete higher,Single / not married,House / apartment,-8067,-165,1,0,0,0,Core staff,1.0,22,0.5
5125350,0,F,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005,-683,1,0,0,0,High skill tech staff,1.0,36,2.0
5125351,0,F,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005,-683,1,0,0,0,High skill tech staff,1.0,36,2.0
5125352,0,F,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005,-683,1,0,0,0,High skill tech staff,1.0,36,2.0
5125353,0,F,0,1,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-13005,-683,1,0,0,0,High skill tech staff,1.0,36,2.0
5125356,0,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,33,0.5
5125357,0,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,33,0.5
5125359,0,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,33,0.5
5125362,0,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,33,0.5
5125363,0,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,33,0.5
5125364,0,M,1,0,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12222,-195,1,0,0,0,Drivers,2.0,33,0.5
5125387,0,F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,28,8.5
5125388,0,F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,28,8.5
5125389,0,F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,28,8.5
5125390,0,F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,28,8.5
5125391,0,F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,28,8.5
5125392,0,F,0,1,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,28,8.5
5125393,0,M,1,0,0,292500.0,Working,Higher education,Married,House / apartment,-18115,-713,1,0,0,0,Managers,2.0,50,2.0
5125394,0,M,1,0,0,292500.0,Working,Higher education,Married,House / apartment,-18115,-713,1,0,0,0,Managers,2.0,50,2.0
5125395,0,M,1,0,0,292500.0,Working,Higher education,Married,House / apartment,-18115,-713,1,0,0,0,Managers,2.0,50,2.0
5125396,0,M,1,0,0,292500.0,Working,Higher education,Married,House / apartment,-18115,-713,1,0,0,0,Managers,2.0,50,2.0
5125397,0,M,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,28,2.5
5125398,0,M,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,28,2.5
5125399,1,M,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,28,2.5
5125400,0,M,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,28,2.5
5125401,0,M,1,0,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-10066,-834,1,0,0,0,Laborers,2.0,28,2.5
5125410,0,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15226,-2995,1,0,0,0,Laborers,2.0,42,8.0
5125411,0,M,0,1,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15226,-2995,1,0,0,0,Laborers,2.0,42,8.0
5125412,1,F,0,0,1,157500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-11398,-1687,1,0,0,0,Core staff,3.0,31,4.5
5125413,1,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125414,0,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125415,1,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125416,0,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125417,0,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125418,0,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125419,0,M,1,1,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-11647,-2905,1,1,1,0,Laborers,4.0,32,8.0
5125422,0,F,0,1,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15114,-560,1,0,0,0,Sales staff,2.0,41,1.5
5125425,0,F,1,1,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344,-864,1,0,0,1,Core staff,3.0,45,2.5
5125427,0,F,1,1,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344,-864,1,0,0,1,Core staff,3.0,45,2.5
5125428,0,F,1,1,1,189000.0,Working,Lower secondary,Married,House / apartment,-16344,-864,1,0,0,1,Core staff,3.0,45,2.5
5125429,0,F,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,-22022,-12949,1,0,0,0,Core staff,1.0,60,35.5
5125430,0,F,0,1,0,315000.0,Working,Higher education,Separated,House / apartment,-22022,-12949,1,0,0,0,Core staff,1.0,60,35.5
5125431,0,M,1,0,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-1048,1,0,0,0,Laborers,2.0,36,3.0
5125432,0,M,1,0,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-1048,1,0,0,0,Laborers,2.0,36,3.0
5125433,0,M,1,0,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-1048,1,0,0,0,Laborers,2.0,36,3.0
5125434,0,M,1,0,0,162000.0,Working,Secondary / secondary special,Married,House / apartment,-13128,-1048,1,0,0,0,Laborers,2.0,36,3.0
5125447,0,F,0,1,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,45,1.0
5125452,0,F,0,1,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,45,1.0
5125453,0,F,0,1,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,45,1.0
5125454,0,F,0,1,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,45,1.0
5125455,0,F,0,1,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,45,1.0
5125456,0,F,0,1,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,45,1.0
5125457,0,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11097,-1595,1,1,0,0,Managers,3.0,30,4.5
5125458,0,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11097,-1595,1,1,0,0,Managers,3.0,30,4.5
5125459,0,M,1,0,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11097,-1595,1,1,0,0,Managers,3.0,30,4.5
5125460,0,F,0,0,1,112500.0,Working,Higher education,Married,House / apartment,-10853,-287,1,0,0,1,Core staff,3.0,30,1.0
5125461,0,F,0,0,1,112500.0,Working,Higher education,Married,House / apartment,-10853,-287,1,0,0,1,Core staff,3.0,30,1.0
5125462,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125463,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125464,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125465,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125466,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125467,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125468,0,M,0,1,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18394,-5155,1,0,0,0,Laborers,3.0,50,14.0
5125474,0,F,1,1,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,-13130,-3117,1,0,1,0,Private service staff,2.0,36,8.5
5125475,0,F,1,1,0,207000.0,Working,Secondary / secondary special,Married,House / apartment,-13130,-3117,1,0,1,0,Private service staff,2.0,36,8.5
5125481,0,M,0,1,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-18253,-1595,1,1,1,0,Laborers,2.0,50,4.5
5125487,0,M,1,0,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,35,3.0
5125488,0,M,1,0,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,35,3.0
5125489,0,M,1,0,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,35,3.0
5125490,0,M,1,0,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,35,3.0
5125491,0,M,1,0,1,135000.0,Working,Higher education,Married,House / apartment,-12782,-1078,1,0,0,0,Laborers,3.0,35,3.0
5125495,0,M,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,-15975,-2417,1,0,1,0,Managers,2.0,44,6.5
5125497,0,M,1,1,0,315000.0,Working,Incomplete higher,Married,House / apartment,-15975,-2417,1,0,1,0,Managers,2.0,44,6.5
5125500,0,M,1,0,0,112500.0,Commercial associate,Higher education,Married,With parents,-13461,-652,1,0,1,0,Core staff,2.0,37,2.0
5125508,1,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125509,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125510,1,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
5125512,0,M,0,1,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14952,-104,1,0,1,0,Security staff,3.0,41,0.5
