ID,label,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,AGE,DAYS_EMPLOYED_CLEAN,Grouped_Housing_Type
5054386,0,M,1,0,0,292500,Pensioner,Higher education,Single / not married,-14050,-3680,1,1,0,Laborers,1,38,10,House / apartment
5058552,1,M,1,1,0,135000,Working,Higher education,Single / not married,-9898,-1178,0,0,0,Laborers,1,27,3,House / apartment
5010459,1,F,0,1,0,171000,Student,Higher education,Married,-18756,-3904,0,0,1,Core staff,2,51,10.5,House / apartment
5137389,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5096159,1,M,0,0,2,135000,Commercial associate,Secondary / secondary special,Married,-10134,-1619,0,1,0,Laborers,4,28,4.5,House / apartment
5065729,1,F,0,1,1,202500,State servant,Secondary / secondary special,Civil marriage,-15975,-8760,0,0,0,Private service staff,3,44,24,House / apartment
5113622,0,M,0,0,0,225000,Working,Secondary / secondary special,Widow,-19406,-346,0,0,0,Security staff,1,53,1,Other
5132559,1,M,0,1,0,450000,Commercial associate,Higher education,Married,-18725,-3603,0,1,0,Laborers,2,51,10,House / apartment
5088839,0,F,0,1,0,612000,State servant,Secondary / secondary special,Married,-12563,-3715,0,0,1,Accountants,2,34,10,House / apartment
5089639,1,M,0,0,1,157500,Working,Higher education,Separated,-10862,-1160,1,1,0,Laborers,2,30,3,Other
5078935,1,F,0,0,0,135000,Working,Incomplete higher,Married,-10649,-2004,0,1,0,Accountants,2,29,5.5,House / apartment
5024567,0,F,0,0,0,270000,Working,Secondary / secondary special,Single / not married,-11734,-2164,0,1,1,High skill tech staff,1,32,6,House / apartment
5115934,1,F,0,1,0,180000,Working,Higher education,Civil marriage,-9481,-651,0,1,0,Managers,2,26,2,House / apartment
5056134,1,M,1,1,0,202500,Working,Incomplete higher,Married,-17242,-857,0,1,0,Security staff,2,47,2.5,House / apartment
5042239,0,M,0,1,0,90000,Working,Secondary / secondary special,Civil marriage,-15140,-1525,1,1,0,Low-skill Laborers,2,41,4,House / apartment
5100133,1,M,1,1,2,270000,Commercial associate,Higher education,Married,-13955,-1891,0,0,0,Drivers,4,38,5,House / apartment
5096374,1,F,1,0,0,207000,Working,Higher education,Married,-14761,-3718,1,1,0,HR staff,2,40,10,House / apartment
5115613,1,M,0,0,1,180000,State servant,Secondary / secondary special,Married,-13866,-6281,0,0,0,Managers,3,38,17,House / apartment
5095833,1,M,0,0,0,225000,Working,Secondary / secondary special,Married,-15634,-158,1,0,0,Laborers,2,43,0.5,House / apartment
5095983,1,F,0,0,0,180000,Working,Higher education,Married,-12696,-3172,1,0,0,Sales staff,2,35,8.5,House / apartment
5067193,0,M,1,1,0,180000,Working,Lower secondary,Single / not married,-11988,-2495,0,0,0,Laborers,1,33,7,House / apartment
5021777,1,F,0,1,0,292500,Commercial associate,Higher education,Civil marriage,-14522,-1552,0,0,0,Laborers,2,40,4.5,House / apartment
5058467,1,F,0,1,2,225000,Commercial associate,Secondary / secondary special,Civil marriage,-12486,-1816,0,0,0,Laborers,4,34,5,House / apartment
5116815,1,M,0,1,0,85500,State servant,Secondary / secondary special,Separated,-16542,-8737,1,1,0,Core staff,1,45,24,Other
5092342,0,F,0,1,0,225000,Working,Secondary / secondary special,Widow,-19252,-2057,0,0,0,Sales staff,1,53,5.5,House / apartment
5116481,1,F,0,0,2,225000,Working,Secondary / secondary special,Single / not married,-12378,-670,1,1,0,Sales staff,3,34,2,Other
5118492,1,F,0,1,0,135000,Working,Secondary / secondary special,Civil marriage,-14814,-492,0,0,0,Laborers,2,41,1.5,House / apartment
5047729,1,F,0,1,1,112500,State servant,Incomplete higher,Married,-14423,-4571,0,0,0,Accountants,3,40,12.5,House / apartment
5113403,1,M,1,1,0,450000,Commercial associate,Higher education,Single / not married,-10837,-588,0,0,1,Sales staff,1,30,1.5,House / apartment
5069173,0,M,0,0,0,157500,Working,Secondary / secondary special,Single / not married,-8509,-201,1,1,1,Drivers,1,23,0.5,Other
5139550,1,F,1,1,2,157500,Commercial associate,Higher education,Married,-13584,-6337,0,1,0,Medicine staff,4,37,17.5,House / apartment
5022362,1,F,0,1,1,234000,Working,Secondary / secondary special,Single / not married,-20693,-8036,0,0,0,Core staff,2,57,22,House / apartment
5062695,1,F,0,1,1,157500,Working,Secondary / secondary special,Married,-14510,-3805,0,0,0,Core staff,3,40,10.5,House / apartment
5132956,1,F,0,1,1,157500,State servant,Secondary / secondary special,Single / not married,-12676,-1350,0,0,0,Waiters/barmen staff,2,35,3.5,House / apartment
5085764,1,M,1,1,1,405000,State servant,Higher education,Married,-11532,-4917,0,0,0,Managers,3,32,13.5,House / apartment
5088960,1,M,1,0,0,157500,Working,Higher education,Separated,-10510,-2105,1,1,0,Accountants,1,29,6,House / apartment
5053604,1,F,0,1,0,270000,Working,Secondary / secondary special,Married,-21088,-8855,0,0,0,Laborers,2,58,24.5,Other
5061694,1,M,0,1,0,157500,Commercial associate,Incomplete higher,Separated,-13463,-1993,0,0,0,Security staff,1,37,5.5,House / apartment
5139648,1,F,0,1,0,121500,Commercial associate,Secondary / secondary special,Married,-12017,-1711,0,1,0,Sales staff,2,33,4.5,Other
5137460,1,F,0,0,0,180000,Working,Higher education,Married,-17819,-2452,1,0,0,Managers,2,49,6.5,House / apartment
5038605,1,F,0,1,2,180000,State servant,Higher education,Married,-11020,-3578,0,0,0,Core staff,4,30,10,House / apartment
5091606,1,M,0,0,0,90000,Commercial associate,Higher education,Single / not married,-9302,-1722,1,0,0,Drivers,1,25,4.5,Other
5095228,1,F,0,1,0,90000,Working,Secondary / secondary special,Married,-9705,-2682,0,0,0,Medicine staff,2,27,7.5,House / apartment
5056030,1,F,0,1,0,121500,Working,Incomplete higher,Civil marriage,-8415,-421,0,0,0,Sales staff,2,23,1,Other
5125992,1,F,0,1,1,225000,Commercial associate,Higher education,Married,-11262,-1779,1,1,0,Waiters/barmen staff,3,31,5,House / apartment
5105017,1,F,0,1,0,247500,Working,Higher education,Married,-17698,-695,0,0,0,Sales staff,2,48,2,House / apartment
5010868,0,M,1,1,1,450000,Pensioner,Secondary / secondary special,Married,-18173,-678,0,1,1,Core staff,3,50,2,House / apartment
5090383,1,F,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,-15421,-1198,0,1,0,Laborers,2,42,3.5,House / apartment
5143239,1,M,1,1,0,180000,Commercial associate,Higher education,Civil marriage,-9859,-773,0,0,0,Sales staff,2,27,2,Other
5105394,1,F,0,1,0,135000,Working,Incomplete higher,Single / not married,-10932,-575,0,0,0,Secretaries,1,30,1.5,House / apartment
5126608,1,F,0,0,0,157500,Commercial associate,Higher education,Civil marriage,-10193,-105,1,1,0,Accountants,2,28,0.5,House / apartment
5146472,1,F,1,1,0,180000,Commercial associate,Higher education,Civil marriage,-14133,-3810,0,0,0,Sales staff,2,39,10.5,House / apartment
5053917,1,F,1,0,0,225000,Working,Higher education,Civil marriage,-14438,-2433,0,0,0,Managers,2,40,6.5,House / apartment
5105707,1,F,1,0,0,225000,Working,Secondary / secondary special,Married,-12155,-667,0,0,0,Laborers,2,33,2,Other
5105215,1,F,0,0,0,157500,Commercial associate,Secondary / secondary special,Married,-16017,-1398,0,0,0,Laborers,2,44,4,House / apartment
5085716,1,F,0,1,0,135000,Working,Lower secondary,Civil marriage,-15143,-991,0,0,0,Laborers,2,41,2.5,House / apartment
5090044,1,M,0,0,1,225000,Working,Higher education,Married,-13747,-6273,0,0,0,Core staff,3,38,17,House / apartment
5037005,1,M,0,1,1,135000,State servant,Higher education,Married,-13277,-2988,1,1,0,Managers,3,36,8,House / apartment
5028899,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5021828,1,F,0,1,0,166500,Working,Incomplete higher,Married,-13156,-1917,0,0,0,Laborers,2,36,5.5,House / apartment
5115646,1,M,0,1,0,112500,Commercial associate,Secondary / secondary special,Single / not married,-9435,-1472,0,1,0,Laborers,1,26,4,House / apartment
5105318,1,F,0,1,0,202500,Commercial associate,Higher education,Single / not married,-12196,-2218,0,0,0,Accountants,1,33,6,Other
5143243,1,F,0,0,0,135000,State servant,Higher education,Separated,-19514,-1991,1,0,0,IT staff,1,53,5.5,Other
5045929,0,M,0,0,0,247500,Pensioner,Secondary / secondary special,Single / not married,-15037,-2208,0,0,0,Laborers,1,41,6,House / apartment
5135447,1,F,0,1,1,225000,Working,Secondary / secondary special,Married,-10035,-170,0,0,0,Cleaning staff,3,27,0.5,Other
5125333,0,M,1,1,2,337500,State servant,Secondary / secondary special,Married,-12977,-3970,0,0,0,Laborers,4,36,11,Other
5113476,1,F,0,1,0,360000,Commercial associate,Higher education,Married,-14129,-984,0,0,0,Core staff,2,39,2.5,House / apartment
5090450,1,F,0,0,0,171000,Working,Secondary / secondary special,Married,-19028,-3172,0,1,0,Cooking staff,2,52,8.5,House / apartment
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5142421,0,M,0,1,1,270000,Commercial associate,Incomplete higher,Married,-12443,-1169,0,1,0,Drivers,3,34,3,House / apartment
5024900,1,F,1,0,0,292500,State servant,Higher education,Civil marriage,-16420,-703,1,1,1,Accountants,2,45,2,House / apartment
5096799,1,F,0,1,0,76500,Commercial associate,Secondary / secondary special,Widow,-20145,-11907,1,1,0,Sales staff,1,55,32.5,House / apartment
5117960,1,F,1,0,0,135000,Working,Incomplete higher,Civil marriage,-10068,-219,1,0,0,Sales staff,2,28,0.5,House / apartment
5142155,1,M,1,1,0,450000,Working,Secondary / secondary special,Single / not married,-15960,-3574,0,0,0,High skill tech staff,1,44,10,House / apartment
5065731,1,F,0,1,1,202500,State servant,Secondary / secondary special,Civil marriage,-15975,-8760,0,0,0,Private service staff,3,44,24,House / apartment
5137022,1,F,0,0,0,180000,State servant,Secondary / secondary special,Widow,-18181,-351,1,1,0,Laborers,1,50,1,House / apartment
5022895,1,M,0,1,0,315000,Working,Incomplete higher,Married,-13326,-2588,1,0,0,Laborers,2,37,7,House / apartment
5065390,0,M,0,1,0,270000,Working,Secondary / secondary special,Civil marriage,-16140,-900,0,0,0,Drivers,2,44,2.5,House / apartment
5062502,1,M,1,1,0,270000,Working,Secondary / secondary special,Single / not married,-9122,-1751,0,0,0,Sales staff,1,25,5,House / apartment
5117254,0,F,1,1,0,207000,State servant,Higher education,Married,-22398,-3506,0,0,0,Medicine staff,2,61,9.5,House / apartment
5025064,1,M,0,1,1,360000,State servant,Higher education,Civil marriage,-18862,-7093,0,0,1,Core staff,3,52,19.5,House / apartment
5139495,1,F,0,1,0,225000,Working,Secondary / secondary special,Married,-16110,-401,0,0,0,Cooking staff,2,44,1,Other
5024505,1,F,1,1,0,135000,Commercial associate,Higher education,Married,-14210,-1128,0,0,0,Private service staff,2,39,3,House / apartment
5028891,1,M,1,1,0,270000,Working,Lower secondary,Separated,-19164,-3825,1,0,0,Laborers,1,53,10.5,House / apartment
5061117,0,M,0,1,0,112500,Working,Higher education,Civil marriage,-20008,-5585,0,0,0,Security staff,2,55,15.5,House / apartment
5054386,0,M,1,0,0,292500,Pensioner,Higher education,Single / not married,-14050,-3680,1,1,0,Laborers,1,38,10,House / apartment
5149403,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Married,-13689,-1172,0,0,0,Sales staff,3,38,3,Other
5089171,1,F,1,0,1,184500,Working,Higher education,Separated,-13438,-4447,1,0,0,Core staff,2,37,12,Other
5053839,1,F,0,1,0,112500,State servant,Secondary / secondary special,Married,-18794,-6358,0,0,0,High skill tech staff,2,51,17.5,House / apartment
5047987,0,F,0,1,0,180000,State servant,Secondary / secondary special,Married,-19783,-3992,0,0,0,Managers,2,54,11,House / apartment
5050567,0,M,1,0,1,675000,Working,Secondary / secondary special,Married,-17157,-4549,0,1,1,Managers,3,47,12.5,Other
5143585,1,F,0,1,1,234000,State servant,Secondary / secondary special,Civil marriage,-14824,-5831,0,0,0,Cooking staff,3,41,16,Other
5041457,1,F,1,0,0,180000,Commercial associate,Secondary / secondary special,Separated,-15351,-6790,0,0,0,Core staff,1,42,18.5,House / apartment
5010458,1,F,0,1,0,171000,Student,Higher education,Married,-18756,-3904,0,0,1,Core staff,2,51,10.5,House / apartment
5092076,1,M,0,0,0,202500,Working,Secondary / secondary special,Married,-17696,-412,0,0,0,Laborers,2,48,1,Other
5062160,1,F,0,1,0,166500,Commercial associate,Higher education,Widow,-20422,-2328,0,0,0,Cleaning staff,1,56,6.5,House / apartment
5126595,1,F,1,0,0,135000,Working,Secondary / secondary special,Married,-20493,-7624,1,1,0,Managers,2,56,21,House / apartment
5029163,1,F,0,1,3,157500,Working,Secondary / secondary special,Civil marriage,-11677,-3356,0,0,0,Laborers,5,32,9,House / apartment
5068466,1,F,0,1,1,90000,Commercial associate,Secondary / secondary special,Married,-10175,-1966,0,1,0,Private service staff,3,28,5.5,House / apartment
5023081,1,M,0,1,0,135000,State servant,Incomplete higher,Single / not married,-8758,-296,0,0,0,High skill tech staff,1,24,1,House / apartment
5091120,1,M,0,1,1,292500,Commercial associate,Secondary / secondary special,Civil marriage,-14785,-3018,1,1,0,Laborers,3,41,8.5,House / apartment
5054692,1,M,0,0,2,360000,Working,Higher education,Married,-15001,-1246,0,0,0,Core staff,4,41,3.5,Other
5052644,1,F,0,1,0,225000,Working,Higher education,Widow,-20538,-5525,1,0,0,Sales staff,1,56,15,House / apartment
5085978,1,F,1,1,0,306000,Working,Higher education,Married,-13505,-1234,0,0,0,Managers,2,37,3.5,House / apartment
5048539,1,F,1,1,1,270000,Commercial associate,Academic degree,Married,-12155,-979,0,0,0,Sales staff,3,33,2.5,House / apartment
5142376,1,M,1,0,0,180000,Commercial associate,Incomplete higher,Single / not married,-9538,-195,0,0,0,Laborers,1,26,0.5,Other
5126308,1,F,0,0,0,112500,Working,Higher education,Single / not married,-12788,-531,1,1,0,Core staff,1,35,1.5,Other
5087919,1,F,1,0,1,90000,Working,Incomplete higher,Married,-12383,-3480,0,0,0,Laborers,3,34,9.5,Other
5036248,1,F,0,1,2,225000,Working,Higher education,Married,-15377,-341,0,0,0,Laborers,4,42,1,Other
5116705,1,F,0,1,1,157500,Working,Lower secondary,Widow,-13361,-3258,0,0,0,Cooking staff,2,37,9,House / apartment
5065334,1,M,0,1,0,202500,Commercial associate,Lower secondary,Married,-9766,-1935,0,1,0,Sales staff,2,27,5.5,Other
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5150061,1,M,0,1,0,225000,Working,Secondary / secondary special,Single / not married,-10530,-2328,0,0,0,Laborers,1,29,6.5,House / apartment
5050852,1,M,0,0,0,180000,Commercial associate,Higher education,Single / not married,-9488,-1505,0,0,0,High skill tech staff,1,26,4,House / apartment
5117131,1,F,0,1,0,270000,Working,Higher education,Single / not married,-10390,-796,0,0,0,Sales staff,1,28,2,House / apartment
5117083,1,F,0,0,0,180000,Working,Higher education,Married,-9948,-704,0,0,0,Accountants,2,27,2,House / apartment
5028494,1,F,0,0,1,225000,Working,Secondary / secondary special,Single / not married,-16164,-6930,0,0,1,Medicine staff,2,44,19,Other
5008935,1,F,0,1,0,297000,Commercial associate,Secondary / secondary special,Single / not married,-15519,-3234,0,0,0,Laborers,1,43,9,Other
5035740,1,F,1,1,0,103500,State servant,Higher education,Separated,-17138,-8072,1,1,0,Core staff,1,47,22,House / apartment
5100014,1,F,0,1,1,180000,Commercial associate,Higher education,Married,-17560,-8923,0,1,0,Accountants,3,48,24.5,House / apartment
5117161,1,F,0,0,1,135000,State servant,Secondary / secondary special,Separated,-16150,-5148,0,0,0,Medicine staff,2,44,14,House / apartment
5095388,0,M,1,1,1,270000,Working,Secondary / secondary special,Married,-8900,-673,0,1,1,Core staff,3,24,2,Other
5142483,1,M,1,0,2,166500,Commercial associate,Higher education,Married,-12312,-1199,0,0,0,Core staff,4,34,3.5,House / apartment
5010200,1,M,1,1,0,135000,Working,Lower secondary,Married,-9981,-1866,0,0,1,Laborers,2,27,5,Other
5061126,0,F,0,1,1,324000,State servant,Higher education,Married,-13482,-4795,0,0,0,Managers,3,37,13,House / apartment
5149838,0,F,0,1,0,157500,Pensioner,Higher education,Married,-12387,-1325,0,1,1,Medicine staff,2,34,3.5,House / apartment
5096086,1,F,0,0,0,67500,Working,Secondary / secondary special,Married,-18165,-11451,0,0,0,Cooking staff,2,50,31.5,Other
5042302,0,M,1,1,1,202500,Working,Secondary / secondary special,Married,-15207,-2102,1,1,0,Drivers,3,42,6,House / apartment
5105139,1,F,0,1,0,112500,Working,Secondary / secondary special,Single / not married,-9957,-1032,0,0,0,Laborers,1,27,3,House / apartment
5054108,1,F,1,0,0,315000,Commercial associate,Higher education,Widow,-18064,-3315,1,0,0,Managers,1,49,9,House / apartment
5035862,1,F,0,1,0,270000,Commercial associate,Secondary / secondary special,Single / not married,-21185,-2381,0,0,0,Accountants,1,58,6.5,House / apartment
5150004,0,M,1,1,1,225000,Working,Higher education,Separated,-17205,-2055,0,1,0,Security staff,2,47,5.5,Other
5089970,1,M,0,0,0,135000,Working,Secondary / secondary special,Single / not married,-9167,-947,0,0,0,Cooking staff,1,25,2.5,House / apartment
5105012,1,M,1,1,1,216000,Working,Secondary / secondary special,Married,-17051,-1457,0,0,0,Laborers,3,47,4,Other
5096932,0,F,0,0,0,135000,Working,Higher education,Married,-14185,-4447,1,0,0,Core staff,2,39,12,House / apartment
5142512,1,M,0,1,1,202500,Working,Secondary / secondary special,Single / not married,-12152,-1230,0,0,0,Laborers,2,33,3.5,House / apartment
5054772,0,M,0,1,0,180000,State servant,Secondary / secondary special,Civil marriage,-9208,-2494,0,0,0,Laborers,2,25,7,House / apartment
5117775,1,F,1,0,0,144000,Working,Secondary / secondary special,Widow,-14407,-1345,0,0,0,HR staff,1,39,3.5,House / apartment
5089570,0,F,0,0,0,202500,Commercial associate,Higher education,Married,-11309,-2713,1,0,0,Sales staff,2,31,7.5,House / apartment
5025092,1,M,1,0,3,90000,Working,Lower secondary,Separated,-13608,-1461,1,0,0,Drivers,4,37,4,Other
5143420,1,M,1,0,1,315000,State servant,Higher education,Married,-9095,-926,0,0,0,Core staff,3,25,2.5,Other
5029627,1,F,0,1,1,180000,Working,Secondary / secondary special,Married,-8041,-1419,0,1,1,Sales staff,3,22,4,Other
5125327,0,F,1,0,0,135000,Working,Secondary / secondary special,Civil marriage,-10018,-379,0,1,0,Sales staff,2,27,1,Other
5066721,1,M,1,1,0,108000,Working,Secondary / secondary special,Separated,-16835,-1132,1,0,0,Core staff,1,46,3,Other
5028952,1,M,0,1,0,103500,Working,Secondary / secondary special,Single / not married,-19831,-780,0,0,0,Laborers,1,54,2,House / apartment
5033436,1,F,0,0,0,315000,Working,Incomplete higher,Single / not married,-9746,-1268,0,1,0,Medicine staff,1,27,3.5,Other
5009065,1,M,1,1,0,315000,Working,Secondary / secondary special,Civil marriage,-10450,-2077,0,0,0,Sales staff,2,29,5.5,House / apartment
5115511,1,F,0,0,1,81000,Working,Secondary / secondary special,Married,-12812,-3389,1,1,0,Core staff,3,35,9.5,Other
5008836,1,M,1,1,3,270000,Working,Secondary / secondary special,Married,-12689,-1163,0,0,0,Laborers,5,35,3,House / apartment
5041833,1,F,1,0,0,112500,Working,Secondary / secondary special,Married,-17372,-978,0,1,0,Sales staff,2,48,2.5,Other
5113056,1,F,1,0,0,202500,Commercial associate,Incomplete higher,Separated,-14096,-1344,0,1,1,Accountants,1,39,3.5,House / apartment
5078791,1,M,0,1,0,157500,Commercial associate,Secondary / secondary special,Single / not married,-14288,-878,0,0,0,Laborers,1,39,2.5,House / apartment
5067071,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5021910,1,M,1,1,0,225000,Working,Secondary / secondary special,Married,-10328,-1156,0,0,0,Laborers,2,28,3,House / apartment
5125879,1,F,1,1,2,180000,Commercial associate,Higher education,Civil marriage,-11542,-1169,0,0,1,Sales staff,4,32,3,House / apartment
5106043,1,F,0,0,0,157500,State servant,Higher education,Civil marriage,-18142,-3041,0,1,0,Core staff,2,50,8.5,Other
5009981,1,F,1,1,0,180000,State servant,Secondary / secondary special,Married,-20644,-3873,0,0,0,Medicine staff,2,57,10.5,House / apartment
5045343,1,M,1,1,0,176400,Commercial associate,Higher education,Married,-9819,-190,1,1,0,Sales staff,2,27,0.5,Other
5118627,1,F,1,0,3,675000,Working,Secondary / secondary special,Married,-13808,-1831,0,0,0,Managers,5,38,5,House / apartment
5143365,1,F,0,1,0,126000,Working,Secondary / secondary special,Married,-22811,-2234,1,1,0,High skill tech staff,2,62,6,House / apartment
5148872,1,F,0,1,0,135000,State servant,Incomplete higher,Married,-15371,-3332,0,0,0,Core staff,2,42,9,House / apartment
5038747,1,M,1,1,2,157500,Commercial associate,Higher education,Married,-14192,-626,0,0,0,Drivers,4,39,1.5,Other
5115463,1,M,0,0,0,157500,Commercial associate,Higher education,Civil marriage,-9361,-164,1,0,0,Waiters/barmen staff,2,26,0.5,House / apartment
5033871,1,F,0,1,0,157500,Commercial associate,Secondary / secondary special,Separated,-12009,-1912,0,1,0,Sales staff,1,33,5,House / apartment
5025017,1,M,0,1,0,135000,Working,Secondary / secondary special,Single / not married,-13295,-975,0,0,0,Laborers,1,36,2.5,House / apartment
5010227,1,F,1,1,1,90000,State servant,Secondary / secondary special,Married,-17532,-8044,0,0,0,Medicine staff,3,48,22,House / apartment
5118396,1,M,1,0,0,135000,Commercial associate,Secondary / secondary special,Married,-11440,-4663,0,0,0,High skill tech staff,2,31,13,House / apartment
5067070,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5050855,1,M,0,0,0,180000,Commercial associate,Higher education,Single / not married,-9488,-1505,0,0,0,High skill tech staff,1,26,4,House / apartment
5069309,1,F,0,1,0,112500,Working,Lower secondary,Civil marriage,-12325,-536,0,0,0,Cleaning staff,2,34,1.5,Other
5096647,1,F,1,0,2,135000,Working,Higher education,Civil marriage,-11008,-1285,1,1,0,Sales staff,4,30,3.5,Other
5116900,0,F,0,1,0,148500,Working,Incomplete higher,Single / not married,-9924,-1830,0,1,0,Medicine staff,1,27,5,House / apartment
5125754,1,M,1,1,1,225000,Working,Secondary / secondary special,Married,-12625,-1261,0,0,1,Drivers,3,35,3.5,Other
5114319,1,F,0,0,0,216000,State servant,Higher education,Widow,-18408,-4242,0,1,0,Core staff,1,50,11.5,House / apartment
5048511,1,F,1,1,0,720000,State servant,Higher education,Widow,-15031,-5422,1,1,0,Core staff,1,41,15,House / apartment
5066801,1,F,1,1,0,144000,Commercial associate,Secondary / secondary special,Married,-16539,-371,0,0,0,Laborers,2,45,1,House / apartment
5126064,1,F,0,1,0,94500,State servant,Higher education,Separated,-18465,-1930,1,0,0,Laborers,1,51,5.5,House / apartment
5149618,1,M,0,0,0,112500,Working,Incomplete higher,Civil marriage,-8547,-990,1,0,0,Laborers,2,23,2.5,Other
5010840,0,F,0,1,1,180000,Working,Secondary / secondary special,Married,-11050,-921,0,0,0,Cleaning staff,3,30,2.5,House / apartment
5089118,1,F,0,0,1,162000,Working,Incomplete higher,Civil marriage,-12580,-3109,1,1,0,Core staff,3,34,8.5,House / apartment
5149756,1,F,0,1,1,180000,State servant,Secondary / secondary special,Single / not married,-13467,-3850,0,1,0,Medicine staff,2,37,10.5,House / apartment
5047796,1,F,0,1,1,112500,Student,Secondary / secondary special,Civil marriage,-12127,-795,0,0,0,Laborers,3,33,2,House / apartment
5137398,1,M,0,0,1,180000,Commercial associate,Lower secondary,Married,-10940,-2483,1,0,0,Laborers,3,30,7,House / apartment
5146425,1,M,1,0,0,261000,Commercial associate,Incomplete higher,Civil marriage,-8897,-674,0,0,0,Sales staff,2,24,2,Other
5026644,1,M,1,0,0,135000,Working,Secondary / secondary special,Single / not married,-18010,-2811,1,0,0,Laborers,1,49,7.5,House / apartment
5024922,0,M,0,1,0,180000,Working,Lower secondary,Single / not married,-14663,-1188,0,0,0,Drivers,1,40,3.5,House / apartment
5042240,1,M,0,1,0,90000,Working,Secondary / secondary special,Civil marriage,-15140,-1525,1,1,0,Low-skill Laborers,2,41,4,House / apartment
5035512,1,F,0,0,1,202500,State servant,Secondary / secondary special,Single / not married,-19272,-6216,0,1,0,Cooking staff,2,53,17,Other
5114102,1,M,1,0,0,135000,Working,Lower secondary,Married,-13241,-436,1,1,0,Laborers,2,36,1,Other
5137301,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5053733,0,F,0,1,0,103500,State servant,Secondary / secondary special,Widow,-17873,-8460,0,1,0,Core staff,1,49,23,House / apartment
5045549,1,M,1,0,2,225000,State servant,Higher education,Married,-10937,-1539,0,0,0,High skill tech staff,4,30,4,Other
5095860,1,F,0,0,0,225000,Working,Secondary / secondary special,Widow,-20657,-5637,0,0,0,Accountants,1,57,15.5,House / apartment
5022178,1,F,0,0,1,135000,Commercial associate,Secondary / secondary special,Separated,-15170,-7979,0,0,0,High skill tech staff,2,42,22,House / apartment
5067376,1,F,1,1,0,315000,Commercial associate,Incomplete higher,Single / not married,-9130,-1390,0,1,0,Core staff,1,25,4,House / apartment
5115455,0,F,1,1,0,270000,Pensioner,Higher education,Married,-17833,-620,0,1,0,Accountants,2,49,1.5,House / apartment
5140101,1,F,0,0,0,135000,State servant,Secondary / secondary special,Single / not married,-20627,-1285,0,0,0,Core staff,1,57,3.5,House / apartment
5066570,1,F,1,1,1,315000,Working,Incomplete higher,Single / not married,-11725,-2044,0,0,0,Core staff,2,32,5.5,House / apartment
5088180,1,F,0,0,0,180000,Working,Incomplete higher,Widow,-19629,-1897,1,1,0,Core staff,1,54,5,House / apartment
5137300,1,M,1,0,2,157500,Commercial associate,Higher education,Separated,-13514,-1357,0,1,0,Managers,3,37,3.5,Other
5010010,1,F,0,1,1,112500,State servant,Incomplete higher,Civil marriage,-10926,-3570,0,1,0,Secretaries,3,30,10,House / apartment
5067075,1,F,0,1,0,171000,State servant,Lower secondary,Widow,-18672,-2593,0,1,0,Medicine staff,1,51,7,House / apartment
5125935,1,F,0,1,2,135000,Commercial associate,Lower secondary,Civil marriage,-9862,-1868,1,0,0,Sales staff,4,27,5,Other
5146234,1,F,0,1,0,157500,Working,Higher education,Civil marriage,-8238,-674,0,0,0,Accountants,2,23,2,Other
5051192,1,M,0,0,0,270000,Working,Incomplete higher,Separated,-17938,-531,1,0,0,Managers,1,49,1.5,Other
5029576,1,M,1,1,0,202500,Working,Secondary / secondary special,Civil marriage,-15973,-2026,0,0,1,Drivers,2,44,5.5,House / apartment
5079290,1,F,0,1,1,405000,Commercial associate,Higher education,Widow,-13241,-1974,1,0,0,Accountants,2,36,5.5,House / apartment
5085654,1,F,0,0,0,135000,Working,Secondary / secondary special,Single / not married,-13595,-1387,0,0,0,Laborers,1,37,4,Other
5009919,1,F,0,1,2,99000,Commercial associate,Higher education,Married,-12752,-433,0,1,0,Accountants,4,35,1,House / apartment
5023442,1,F,0,1,0,180000,Working,Higher education,Single / not married,-22730,-13415,1,1,0,Sales staff,1,62,37,House / apartment
5051155,1,M,0,0,1,247500,Working,Higher education,Single / not married,-13816,-1870,0,0,0,Laborers,2,38,5,House / apartment
